,athlete_id,athlete,country_noc,total_medaille
58254,58674,János Varga,HUN,1
41149,41471,John Black,CAN,1
124349,127263,Francis Henríquez de Zubiria,FRA,1
58253,58673,Béla Varga,HUN,1
45450,45804,Valérie Hould-Marchand,CAN,1
58250,58670,József Tunyogi,HUN,1
58249,58669,István Tóth,HUN,1
41144,41466,William Barnes,CAN,1
61063,61510,Doug Buxton,AUS,1
41141,41463,Linda Thom,CAN,1
41134,41456,Petar Zapryanov,BUL,1
61072,61519,Gaston Cailleux,FRA,1
61074,61521,Christopher Cairns,AUS,1
61075,61522,Jordi Calafat,ESP,1
58248,58668,Gyula Tóth,HUN,1
108756,110575,Marek Židlický,CZE,1
120814,123369,Cristian Savani,ITA,1
61122,61571,Franco Cavallo,ITA,1
110938,112808,Travis Stevens,USA,1
41013,41335,Louis Van Tilt,BEL,1
124462,127376,Daniela Iraschko-Stolz,AUT,1
124463,127377,Thomas Diethart,AUT,1
124464,127378,Michael Hayböck,AUT,1
124465,127379,Julia Dujmovits,AUT,1
45495,45849,Patricia Noall,CAN,1
45496,45850,Andrea Nugent,CAN,1
61166,61616,Lauritz Christiansen,NOR,1
124469,127383,Alessandro Hämmerle,AUT,1
61168,61618,Thorleif Kristoffersen,NOR,1
40998,41319,Henri Quersin,BEL,1
40995,41316,Frans Peeters,BEL,1
58224,58644,András Sike,HUN,1
61174,61624,Owen Churchill,USA,1
61176,61626,Antonio Ciciliano,ITA,1
45500,45854,Annie Pelletier,CAN,1
40977,41296,Edouard Feisinger,BEL,1
40976,41295,René Englebert,BEL,1
58223,58643,Ferenc Seres,HUN,1
120784,123339,Park Jong-U,KOR,1
40973,41292,Émile Dupont,BEL,1
61189,61639,Blair Cochrane,GBR,1
61190,61640,Don Cohan,USA,1
61191,61641,Robert Coleman,GBR,1
110948,112819,Xie Xingfang,CHN,1
108713,110528,Jay Bouwmeester,CAN,1
41018,41340,Iryna Shylava,BLR,1
108749,110568,Marcel Goc,GER,1
124457,127371,Willi Denifl,AUT,1
124422,127336,Teresa Stadlober,AUT,1
61132,61581,Britton Chance,USA,1
45465,45819,Kelly Kryczka,CAN,1
108740,110558,Fredrik Norrena,FIN,1
108739,110557,Antti-Jussi Niemi,FIN,1
45467,45821,Christine Larsen,CAN,1
110926,112796,Rasul Boqiev,TJK,1
108735,110553,Jukka Hentunen,FIN,1
108734,110552,Antti Laaksonen,FIN,1
45469,45823,Marion Lay,CAN,1
45472,45826,Marianne Limpert,CAN,1
108732,110550,Petteri Nummelin,FIN,1
41042,41364,Dario Barbosa,BRA,1
45475,45829,Irene MacDonald,CAN,1
108719,110534,Martin St. Louis,CAN,1
108717,110532,Dany Heatley,CAN,1
120806,123361,Giovanni Cernogoraz,CRO,1
108716,110531,Joe Thornton,CAN,1
45478,45832,Michelle MacPherson,CAN,1
41025,41347,Kanstantsin Lukaschyk,BLR,1
61161,61611,Steen Christensen,DEN,1
120802,123357,Alaaeldin Abouelkassem,EGY,1
120800,123355,Sebastián Crismanich,ARG,1
45487,45841,Lori Melien,CAN,1
41020,41342,Lalita Milshina,BLR,1
108616,110418,Larisa Kurkina,RUS,1
58181,58601,Márton Lőrincz,HUN,1
124660,127575,Li Jianrou,CHN,1
40554,40869,Frank Shakespeare,USA,1
61432,61885,Peter Due,DEN,1
40571,40886,Otto Stekl,USA,1
61433,61887,Bernard Dunand,SUI,1
40569,40884,Marvin Stalder,USA,1
40568,40883,Mike Staines,USA,1
40567,40882,John Stack,USA,1
40566,40881,Gregory Springer,USA,1
40565,40880,Ben Spock,USA,1
40563,40878,Justus Smith,USA,1
61436,61890,David Dunlop,GBR,1
40558,40873,Fred Sheffield,USA,1
124844,127760,Coline Mattel,FRA,1
40553,40868,Kurt Seiffert,USA,1
45574,45928,Stephen Clarke,CAN,1
120678,123222,Kat Copeland,GBR,1
40550,40865,Marc Schneider,USA,1
40549,40864,John Schmitt,USA,1
40548,40863,Frank Schell,USA,1
40547,40862,Joe Schauers,USA,1
40546,40861,John Sayre,USA,1
120677,123221,Peter Chambers,GBR,1
40543,40858,Zeke Sanborn,USA,1
40542,40857,Ed Salisbury,USA,1
61443,61897,Vitaly Dyrdyra,URS,1
120676,123220,Chris Bartley,GBR,1
58142,58562,Péter Farkas,HUN,1
40573,40888,Ed Stevens,USA,1
124835,127751,Kévin Rolland,FRA,1
120680,123224,James Foad,GBR,1
40575,40890,Kevin Still,USA,1
40610,40926,John Welchli,USA,1
124823,127739,Perrine Laffont,FRA,1
40604,40920,Richard Wahlstrom,USA,1
45631,45985,Bill Mahony,CAN,1
58144,58564,Károly Ferencz,HUN,1
40597,40913,Al Ulbrickson,USA,1
40596,40912,Ian Turner,USA,1
124828,127744,Arnaud Bovolenta,FRA,1
40594,40910,Dave Turner,USA,1
40593,40909,Harold Tower,USA,1
120682,123226,Sophie Hosking,GBR,1
40591,40907,Constance Titus,USA,1
40590,40906,Bill Thompson,USA,1
124830,127746,Jean-Frédéric Chapuis,FRA,1
61429,61882, Dubosq,FRA,1
40587,40902,Mike Teti,USA,1
40586,40901,John Terwilliger,USA,1
40585,40900,Lawrence Terry,USA,1
40583,40898,Fred Suerig,USA,1
40582,40897,Andrew Sudduth,USA,1
124833,127749,Jonathan Midol,FRA,1
40580,40895,Jim Storm,USA,1
40579,40894,Chick Stoddard,USA,1
40578,40893,Arthur Stockhoff,USA,1
40576,40891,John Stillings,USA,1
40540,40855,Joseph Ryan,USA,1
40538,40853,"Jack Rusher, IV",USA,1
111004,112876,He Hanbin,CHN,1
45650,46004,Brian Phillips,CAN,1
40496,40811,Ted Murphy,USA,1
45652,46006,Steve Pickell,CAN,1
40493,40808,Eric Mueller,USA,1
40492,40807,Herb Morris,USA,1
40490,40805,Allen Morgan,USA,1
40489,40804,Bob Morey,USA,1
120664,123207,Frank Stäbler,GER,1
40485,40800,Ed Moore,USA,1
124876,127792,Dom Parsons,GBR,1
40483,40798,Bob Moch,USA,1
40482,40797,Ted Mittet,USA,1
40480,40795,Ed Mitchell,USA,1
120661,123204,Etienne Stott,GBR,1
40477,40792,John Miller,USA,1
40476,40791,Tim Mickelson,USA,1
124878,127794,Jenny Jones,GBR,1
40474,40789,Jim McMillin,USA,1
120658,123201,Tim Baillie,GBR,1
58129,58549,Gyula Bóbis,HUN,1
40471,40786,Joseph McLoughlin,USA,1
40470,40785,John McKinlay,USA,1
40469,40784,Art McKinlay,USA,1
124880,127796,Billy Morgan,GBR,1
61462,61916,Lennart Ekdahl,SWE,1
111016,112888,Darren Sutherland,IRL,1
40497,40812,Dick Murphy,USA,1
120670,123213,Ed McKeever,GBR,1
40535,40850,Al Rossi,USA,1
40501,40816,Al Nasse,USA,1
40533,40848,"Raoul Rodriguez, Jr.",USA,1
40532,40847,Babe Rockefeller,USA,1
40530,40845,Pete Raymond,USA,1
40529,40844,Joe Ravannack,USA,1
40528,40843,Joe Rantz,USA,1
124855,127771,Stuart Benson,GBR,1
40526,40841,Ralph Purchase,USA,1
40525,40840,Henry Proctor,USA,1
40524,40839,Tom Price,USA,1
124857,127773,Joel Fearon,GBR,1
124860,127776,Bruce Tasker,GBR,1
40518,40833,Geoffrey Picard,USA,1
40516,40831,Jeff Pfaendtner,USA,1
124863,127779,Vicki Adams,GBR,1
40513,40828,John Pescatore,USA,1
124864,127780,Claire Hamilton,GBR,1
40511,40826,Bob Perew,USA,1
40510,40825,Chris Penny,USA,1
124865,127781,Anna Sloan,GBR,1
40508,40823,Ted Patton,USA,1
124866,127782,Scott Andrews,GBR,1
124867,127783,Greg Drummond,GBR,1
40505,40820,John Nunn,USA,1
124868,127784,Michael Goodfellow,GBR,1
40503,40818,Peter Nordell,USA,1
40611,40927,John Wells,USA,1
40612,40928,Henry Welsford,USA,1
45628,45982,Gary MacDonald,CAN,1
58168,58588,Ferenc Kiss,HUN,1
61346,61798,Gerard de Vries Lentsch,NED,1
108580,110379,Galina Likhachova,RUS,1
61348,61800,Willem de Vries Lentsch,NED,1
61349,61801,Maarten de Wit,NED,1
61351,61803,Peter Dean,USA,1
61352,61804,Dick Deaver,USA,1
40727,41043,Velimir Valenta,YUG,1
40726,41042,Mate Trojanović,YUG,1
61355,61807,"Jean, Duke Decazes",FRA,1
61357,61809,Knud Degn,DEN,1
110986,112857,Markis Kido,INA,1
61358,61810,Jorge Alberto del Río,ARG,1
108574,110373,Lucille Opitz,GER,1
40716,41032,Petar Šegvić,YUG,1
108572,110371,Yekaterina Abramova,RUS,1
40712,41028,Josip Reić,YUG,1
40710,41026,Bojan Prešern,YUG,1
61368,61820,André Derrien,FRA,1
124744,127660,Anne Kyllönen,FIN,1
110987,112858,Hendra Setiawan,INA,1
61376,61829,Szabolcs Detre,HUN,1
40695,41011,Duško Mrduljaš,YUG,1
58159,58579,Imre Hódos,HUN,1
58157,58577,Csaba Hegedűs,HUN,1
61377,61830,Zsolt Detre,HUN,1
45593,45947,Marcel Gery,CAN,1
110984,112855,Du Jing,CHN,1
108555,110354,Martina Schild,SUI,1
61342,61794,Giulio De Stefano,ITA,1
110978,112849,Kamilla Rytter Juhl,DEN,1
124664,127579,Shi Jingnan,CHN,1
45577,45931,Jon Cleveland,CAN,1
61307,61759,Carlos de Cárdenas Culmell,CUB,1
61308,61760,Carlos de Cárdenas Plá,CUB,1
124677,127592,Jitka Landová,CZE,1
40774,41091,Carlos Enrique Díaz Sáenz Valiente,ARG,1
124678,127593,Eva Puskarčíková,CZE,1
124679,127594,Michal Krčmář,CZE,1
61312,61764, de Cottignon,FRA,1
61314,61766,Koos de Jong,NED,1
120726,123273,Denia Caballero,CUB,1
61317,61769,Willy De L'Arbre,BEL,1
58177,58597,István Kovács,HUN,1
108599,110399,J. P. Kepka,USA,1
61322,61774,Carl de la Sablière,FRA,1
58174,58594,Tibor Komáromi,HUN,1
108595,110395,Seo Ho-Jin,KOR,1
108594,110394,Jason Parker,CAN,1
61327,61779,Luigi De Manincor,ITA,1
61328,61780,Joaquim Fiuza,POR,1
108590,110390,Matteo Anesi,ITA,1
45587,45941,Erik Fish,CAN,1
58172,58592,Ferenc Kocsis,HUN,1
58171,58591,László Klinga,HUN,1
61380,61833,Luca Devoti,ITA,1
124759,127675,Mira Jalosuo,FIN,1
124819,127735,Ivan Perrillat Boiteux,FRA,1
40644,40960,Duje Bonačić,YUG,1
61405,61858,José Luis Doreste,ESP,1
110998,112870,Lee Jae-Jin,KOR,1
124800,127716,Jean-Guillaume Béatrix,FRA,1
45618,45972,Bob Kasting,CAN,1
110999,112871,Hwang Ji-Man,KOR,1
61407,61860,Louis Auguste-Dormeuil,FRA,1
61409,61862,Karl Dorsey,USA,1
45621,45975,Bill Kennedy,CAN,1
120693,123238,Melanie Wilson,GBR,1
61413,61866,Don Douglas,USA,1
108540,110339,Toby Dawson,USA,1
61415,61868,Arthur Downes,GBR,1
120692,123237,Rob Williams,GBR,1
61416,61869,Henry Downes,GBR,1
108539,110338,Aleksandr Smyshlyayev,ROC,1
120690,123234,Victoria Thornley,GBR,1
40626,40942,Tim Young,USA,1
124815,127731,Adrien Backscheider,FRA,1
40622,40938,Jim Workman,USA,1
40619,40935,Harold Wilson,USA,1
40618,40934,Al Wilson,USA,1
40617,40933,Bob Will,USA,1
40616,40932,Dave Wight,USA,1
40615,40931,Johnny White,USA,1
40614,40930,Warren Westlund,USA,1
45614,45968,Ralph Hutton,CAN,1
124795,127711,Mathieu Faivre,FRA,1
61386,61839,Christian Dick,NOR,1
40649,40965,Zlatko Celent,YUG,1
124761,127677,Emma Nuutinen,FIN,1
120704,123251,Óscar Muñoz,COL,1
61388,61841,Eckart Diesch,FRG,1
124765,127681,Juhamatti Aaltonen,FIN,1
124766,127682,Aleksander Barkov,FIN,1
124767,127683,Mikael Granlund,FIN,1
45608,45962,Cam Henning,CAN,1
124770,127686,Petri Kontiola,FIN,1
124771,127687,Lauri Korpikoski,FIN,1
124772,127688,Jori Lehterä,FIN,1
124773,127689,Kari Lehtonen,FIN,1
124774,127690,Olli Määttä,FIN,1
124775,127691,Antti Pihlström,FIN,1
124776,127692,Tuukka Rask,FIN,1
61389,61842,Jörg Diesch,FRG,1
61390,61843,John Dillon,GBR,1
61391,61844,John Ditlev-Simonsen,NOR,1
61392,61845,Olaf Ditlev-Simonsen,NOR,1
61394,61847,Hans Dittmar,FIN,1
58154,58574,György Gurics,HUN,1
110994,112865,Jeong Jae-Seong,KOR,1
61399,61852,Richard Dixon,GBR,1
61401,61854,Lambertus Doedes,NED,1
108545,110344,Tina Weirather,LIE,1
61403,61856,Auguste Donny,FRA,1
39939,40253,Pavel Gurkovsky,URS,1
108329,110123,Ren Hui,CHN,1
104799,106463,Lucija Polavder,SLO,1
39098,39407,Ryszard Stadniuk,POL,1
62126,62590,Doug Kern,USA,1
39114,39423,Roger Verey,POL,1
39113,39422,Jerzy Ustupski,POL,1
39112,39421,Stanisław Urban,POL,1
62127,62591,John Kerr,CAN,1
62128,62592,Henk Kersken,NED,1
39108,39417,Tomasz Tomiak,POL,1
39107,39416,Adam Tomasiak,POL,1
57454,57868,Alppo Asikainen,FIN,1
39100,39409,Jacek Streich,POL,1
39099,39408,Grzegorz Stellak,POL,1
46570,46927,Georges Rigal,FRA,1
57453,57867,Marko Asell,FIN,1
125666,128587,Emma Wikén,SWE,1
62135,62599,Tom King,AUS,1
111559,113443,Jeff Stevens,USA,1
111560,113444,Stephen Strasburg,USA,1
111561,113445,Taylor Teagarden,USA,1
57448,57862,Anselm Ahlfors,FIN,1
125723,128645,Yuliya Dzhima,UKR,1
39080,39389,Bernard Ormanowski,POL,1
111562,113446,Terry Tiffee,USA,1
46579,46936,André Six,FRA,1
111563,113447,Casey Weathers,USA,1
39076,39385,Grzegorz Nowak,POL,1
62152,62616,Lars Kleppich,AUS,1
125704,128626,Alexander Steen,SWE,1
125703,128625,Jakob Silfverberg,SWE,1
125702,128624,Gabriel Landeskog,SWE,1
125701,128623,Marcus Krüger,SWE,1
125669,128590,Maria Prytz,SWE,1
125670,128591,Margaretha Sigfridsson,SWE,1
125671,128592,Maria Wennerström,SWE,1
111554,113438,Matt LaPorta,USA,1
125673,128594,Sandra Näslund,SWE,1
111555,113439,Lou Marson,USA,1
125676,128597,Henrik Harlaut,SWE,1
125678,128599,Jesper Tjäder,SWE,1
111556,113440,Blaine Neal,USA,1
111557,113441,Jayson Nix,USA,1
119844,122335,Lu Ying,CHN,1
62122,62586,J. Graham Kenion,GBR,1
57457,57871,Ivar Böhling,FIN,1
62124,62588,Neil Kennedy-Cochrane-Patrick,GBR,1
125693,128615,Patrik Berglund,SWE,1
125694,128616,Alexander Edler,SWE,1
125695,128617,Oliver Ekman Larsson,SWE,1
119841,122331,Fu Yuanhui,CHN,1
125696,128618,Jimmie Ericsson,SWE,1
125697,128619,Jonathan Ericsson,SWE,1
125698,128620,Carl Hagelin,SWE,1
125699,128621,Niklas Hjalmarsson,SWE,1
125700,128622,Erik Karlsson,SWE,1
57456,57870,Risto Björlin,FIN,1
111558,113442,Nate Schierholtz,USA,1
62153,62617,John Klotz,BEL,1
62155,62619,Bo Knape,SWE,1
111564,113448,Jodie Bowering,AUS,1
119823,122313,Cheng Ming,CHN,1
111567,113452,Danielle Stewart,AUS,1
111568,113453,Belinda Wright,AUS,1
119820,122310,Dai Xiaoxiang,CHN,1
125775,128697,Maddie Bowman,USA,1
39020,39329,Michał Cieślak,POL,1
107945,109722,Stefan Hula,POL,1
125779,128702,Devin Logan,USA,1
39016,39325,Henryk Budziński,POL,1
39014,39323,Franciszek Bronikowski,POL,1
39013,39322,Kajetan Broniewski,POL,1
125781,128704,Brita Sigourney,USA,1
62196,62662,Ernst Krogius,FIN,1
62197,62663,Werner Krogmann,GER,1
39006,39315,Leon Birkholc,POL,1
125786,128709,Joss Christensen,USA,1
62198,62664,Stefan Krook,SWE,1
111569,113454,Danielle Lawrie,CAN,1
125789,128712,Gus Kenworthy,GBR,1
62200,62666,Alfried von Bohlen und Halbach,GER,1
125794,128717,Marissa Castelli,USA,1
119815,122305,Zhang Yanquan,CHN,1
125797,128720,Gracie Gold,USA,1
119813,122303,Qiu Bo,CHN,1
125799,128722,Ashley Wagner,USA,1
119812,122302,Luo Yutong,CHN,1
39024,39333,Bolesław Drewek,POL,1
125773,128695,John Landsteiner,USA,1
62164,62629,John Kolius,USA,1
62184,62649,John Kostecki,USA,1
46582,46940,Jean Taris,FRA,1
111565,113449,Kylie Cronk,AUS,1
111566,113451,Justine Smethurst,AUS,1
62171,62636,Karsten Konow,NOR,1
62173,62638,Crown Prince Konstantinos,GRE,1
119825,122315,Xu Jing,CHN,1
62174,62639,Adolf Konto,FIN,1
39051,39360,Maciej Łasicki,POL,1
107961,109738,Bjørn Einar Romøren,NOR,1
39048,39357,Ryszard Kubiak,POL,1
107959,109736,Daiki Ito,JPN,1
125759,128681,Aja Evans,USA,1
39045,39354,Jan Mikołajczak,POL,1
107958,109735,Tami Kiuru,FIN,1
125761,128683,Jamie Greubel,USA,1
46587,46945,Michel Vandamme,FRA,1
107956,109733,Janne Happonen,FIN,1
46588,46946,Albert Vandeplancke,FRA,1
39040,39349,Adam Korol,POL,1
39039,39348,Marek Kolbowicz,POL,1
39037,39346,Edward Kobyliński,POL,1
107954,109731,Michael Neumayer,GER,1
119824,122314,Fang Yuting,CHN,1
39032,39341,Edmund Jankowski,POL,1
39031,39340,Wojciech Jankowski,POL,1
125668,128589,Lars Nelson,SWE,1
111553,113437,Mike Koplove,USA,1
111514,113398,Kim Min-Jae,KOR,1
39228,39539,Ioana Tudoran,ROU,1
111524,113408,Song Seung-Jun,KOR,1
57507,57921,Otto Lasanen,FIN,1
62080,62544,Daan Kagchelland,NED,1
39239,39550,Petre Ceapura,ROU,1
111525,113409,Yun Seok-Min,KOR,1
57500,57914,Heikki Kähkönen,FIN,1
46500,46857,Victor Hochepied,FRA,1
57497,57911,Tauno Kovanen,FIN,1
125643,128564,Tomáš Jurčo,SVK,1
108030,109811,Chandra Crawford,CAN,1
119899,122394,Marta Walczykiewicz,POL,1
125646,128567,Martin Marinčin,SVK,1
57496,57910,Kaarlo Koskelo,FIN,1
119852,122344,Dai Jun,CHN,1
39226,39537,Sanda Toma,ROU,1
39224,39535,Livia Țicanu,ROU,1
39223,39534,Anca Tănase,ROU,1
39222,39533,Maria Tănasă,ROU,1
57494,57908,Harri Koskela,FIN,1
39219,39530,Doina Spîrcu,ROU,1
119890,122385,Tervel Pulev,BUL,1
39216,39527,Lucia Sauca,ROU,1
57486,57900,Taisto Kangasniemi,FIN,1
57485,57899,Reino Kangasmäki,FIN,1
119883,122376,Luo Xiaojuan,CHN,1
39213,39524,Marlena Predescu,ROU,1
111523,113407,Ryu Hyeon-Jin,KOR,1
108039,109820,Sami Jauhojärvi,FIN,1
111522,113406,Oh Seung-Hwan,KOR,1
62076,62539,Paul Lindemark Jørgensen,DEN,1
57521,57935,Adolf Lindfors,FIN,1
57520,57934,Arvo Lindén,FIN,1
119924,122421,Milenko Zorić,SRB,1
111515,113399,Go Yeong-Min,KOR,1
46476,46833,Frédéric Delcourt,FRA,1
111516,113400,Gwon Hyeok,KOR,1
125613,128534,Patrizia Kummer,SUI,1
111517,113401,Lee Dae-Ho,KOR,1
111518,113402,Lee Jong-Uk,KOR,1
39263,39574,Dragoș Neagu,ROU,1
62068,62531,Claus Juell,NOR,1
39261,39572,Vasile Năstase,ROU,1
125622,128543,Jan Scherrer,SUI,1
39258,39569,Vasile Măstăcan,ROU,1
111519,113403,Lee Jin-Yeong,KOR,1
111520,113404,Lee Taek-Geun,KOR,1
39257,39568,Gabriel Marin,ROU,1
111521,113405,Lee Yong-Gyu,KOR,1
46483,46840,Aldo Eminente,FRA,1
46484,46841,Franck Esposito,FRA,1
125627,128548,Petra Vlhová,SVK,1
62073,62536,Sigurd Juslén,FIN,1
119915,122411,Bruno Fratus,BRA,1
39250,39561,Petru Iosub,ROU,1
57511,57925,Kyösti Lehtonen,FIN,1
111540,113424,Brett Anderson,USA,1
39211,39522,Aurora Pleșca,ROU,1
57482,57896,Väinö Kajander,FIN,1
111547,113431,Brian Duensing,USA,1
39185,39495,Rodica Frîntu,ROU,1
39184,39494,Elena Dobrițoiu,ROU,1
39183,39493,Camelia Diaconescu,ROU,1
39182,39492,Maria Constantinescu,ROU,1
62098,62562,Arne Karlsson,SWE,1
111548,113432,Dexter Fowler,USA,1
111549,113433,John Gall,USA,1
111550,113434,Mike Hessman,USA,1
62099,62563,Hjalmar Karlsson,SWE,1
125658,128579,Sara Hector,SWE,1
46549,46906,"Henri Padou, Jr.",FRA,1
39173,39483,Florica Bucur,ROU,1
39172,39482,Elena Bondar,ROU,1
39171,39481,Iulia Bobeică,ROU,1
39170,39480,Sofia Banovici,ROU,1
119857,122350,Li Yunqi,CHN,1
111551,113435,Kevin Jepsen,USA,1
119855,122348,Jiang Haiqi,CHN,1
39167,39477,Ioana Badea,ROU,1
111552,113436,Brandon Knight,USA,1
39164,39474,Chira Apostol,ROU,1
39163,39473,Angelica Aposteanu,ROU,1
119853,122345,Hao Yun,CHN,1
39161,39471,Felicia Afrăsiloaie,ROU,1
108014,109793,Arianna Follis,ITA,1
39187,39497,Liliana Geneș,ROU,1
39189,39499,Elena Giurcă,ROU,1
111541,113425,Jake Arrieta,USA,1
111546,113430,Jason Donald,USA,1
39209,39519,Maria Pădurariu,ROU,1
111542,113426,Brian Barden,USA,1
119878,122371,Stoyka Petrova,BUL,1
39208,39518,Elena Horvat,ROU,1
111543,113427,Matt Brown,USA,1
57478,57892,Aatos Jaskari,FIN,1
119875,122368,Ikhtiyor Navruzov,UZB,1
111544,113428,Trevor Cahill,USA,1
119873,122366,Chen Xiaojun,CHN,1
46531,46888,Fernand Martinaux,FRA,1
119872,122365,Chang Si,CHN,1
119870,122363,Wu Yiwen,CHN,1
39202,39512,Aneta Mihaly,ROU,1
57476,57890,Väinö Ikonen,FIN,1
39201,39511,Maria Micşa,ROU,1
39197,39507,Camelia Macoviciuc,ROU,1
39196,39506,Victoria Lepădatu,ROU,1
39195,39505,Elisabeta Lazăr,ROU,1
46537,46894,René Million,FRA,1
111545,113429,Jeremy Cummings,USA,1
57474,57888,Mikko Huhtala,FIN,1
39193,39503,Ana Iliuță,ROU,1
57473,57887,Leo Honkala,FIN,1
39192,39502,Viorica Ilica,ROU,1
46541,46898,Alain Mosconi,FRA,1
119811,122301,Wang Hao,CHN,1
38990,39299,Czesława Kościańska,POL,1
46605,46963,Eileen Armstrong,GBR,1
111647,113532,Yekaterina Lisina,RUS,1
38785,39094,Claus Høyer,NOR,1
119718,122196,Aleksa Šaponjić,SRB,1
107855,109630,Michael Rösch,BEL,1
57366,57779,Mahmoud Hassan,EGY,1
38781,39090,Reidar Holter,NOR,1
38780,39089,Max Herseth,NOR,1
38776,39085,Hans Egill Hansen,NOR,1
46721,47079,Maggie Kelly,GBR,1
119711,122189,Ivana Maksimović,SRB,1
46736,47094,Anita Lonsbrough,GBR,1
38772,39081,Per Gulbrandsen,NOR,1
38770,39079,Hans Magnus Grepperud,NOR,1
38768,39077,Halfdan Gran-Olsen,NOR,1
111576,113461,Kaleigh Rafter,CAN,1
62315,62785,Jouko Lindgren,FIN,1
62316,62786,Emil Lindh,FIN,1
62317,62787,Erik Lindh,FIN,1
62319,62789,Karl Lindholm,RUS,1
111648,113533,Irina Sokolovskaya,RUS,1
38760,39069,Haakon Ellingsen,NOR,1
119694,122170,Yu Dan,CHN,1
62322,62792,Erik Lindqvist,SWE,1
107844,109618,Maksim Chudov,RUS,1
46747,47105,Isabella Moore,GBR,1
46750,47108,Lucy Morton,GBR,1
107841,109615,Siarhei Novikau,BLR,1
38789,39098,Annan Knudsen,NOR,1
46710,47068,Helen Jameson,GBR,1
38793,39102,Harald Kråkenes,NOR,1
46709,47067,Hilda James,GBR,1
62289,62759,André Lesauvage,FRA,1
62290,62760,Jean Lesieur,FRA,1
38818,39127,Thor Pedersen,NOR,1
38817,39126,Frithjof Olstad,NOR,1
38815,39124,Conrad Olsen,NOR,1
38812,39121,Adolf Nilsen,NOR,1
119737,122222,Marlène Harnois,FRA,1
107864,109639,Pavol Hurajt,SVK,1
38810,39119,Theodor Nag,NOR,1
38809,39118,Karl Nag,NOR,1
38808,39117,Ole Nafstad,NOR,1
38807,39116,Leif Næss,NOR,1
38806,39115,Arne Mortensen,NOR,1
38805,39114,Sigurd Monssen,NOR,1
38804,39113,Carl Monssen,NOR,1
119736,122220,Amaurys Perez,ITA,1
119735,122219,Anne-Caroline Graffe,FRA,1
38803,39112,Thore Michelsen,NOR,1
38802,39111,Sverre Løken,NOR,1
62298,62768,Andrew Libano,USA,1
38799,39108,Kristoffer Lepsøe,NOR,1
119732,122212,Emma Berglund,SWE,1
119723,122201,Esquiva Florentino,BRA,1
46706,47064,Edna Hughes,GBR,1
38795,39104,Torstein Kråkenes,NOR,1
119687,122162,Ding Feng,CHN,1
38750,39059,Olaf Bjørnstad,NOR,1
119685,122160,Wang Zhiwei,CHN,1
111662,113547,Patty Mills,AUS,1
38709,39018,Hadriaan van Nes,NED,1
62359,62829,Rodion Luka,UKR,1
107817,109591,Alessandro Pittin,ITA,1
62363,62833,Eugen Lunde,NOR,1
111665,113550,Joe Ingles,AUS,1
62364,62834,"Peder Lunde, Sr.",NOR,1
46768,47126,Charlotte Radcliffe,GBR,1
38701,39010,Leendert van Dis,NED,1
38700,39009,Johannes van Dijk,NED,1
38699,39008,Niels van der Zwan,NED,1
62366,62836,Anders Lundgren,NOR,1
62368,62838,Gösta Lundquist,SWE,1
38694,39003,Maarten van der Linden,NED,1
38690,38999,Jan van de Graaff,NED,1
38689,38998,Freek van de Graaff,NED,1
38688,38997,Bobbie van der Graaf,NED,1
38684,38993,Henricus Tromp,NED,1
107807,109581,Red Henderson,CAN,1
119662,122135,Dawid Tomala,POL,1
38682,38991,Johannes Terwogt,NED,1
107806,109580,Otto Christman,CAN,1
38678,38987,Herman Suselbeek,NED,1
38676,38985,Ruud Stokvis,NED,1
126011,128950,Kelsey-Lee Roberts,AUS,1
62383,62853,Charles MacIver,GBR,1
38710,39019,Niels van Steenis,NED,1
62354,62824,Larry Low,USA,1
62331,62801,Thomas Littledale,GBR,1
38717,39026,Ernst Veenemans,NED,1
111656,113541,Pablo Prigioni,ARG,1
38747,39056,Arne Bergodd,NOR,1
107838,109612,Jason Lamy-Chappuis,FRA,1
111657,113542,Paolo Quinteros,ARG,1
38745,39054,Fredrik Bekken,NOR,1
38744,39053,Rolf Andreassen,NOR,1
107837,109611,Anssi Koivuranta,FIN,1
111658,113543,Juan Pedro Gutiérrez,ARG,1
107836,109610,Håvard Klemetsen,NOR,1
125962,128898,Agustina Albertario,ARG,1
107833,109607,Antti Kuisma,FIN,1
62338,62808,Yves Loday,FRA,1
125968,128904,Majo Granatto,ARG,1
62341,62811,Bobby Lohse,SWE,1
38732,39041,Pepijn Aardewijn,NED,1
111659,113544,Román González,ARG,1
111660,113545,Federico Kammerichs,ARG,1
38728,39037,Jan Wienese,NED,1
38727,39036,Albertus Wielsma,NED,1
62345,62815,Lee Loomis,USA,1
107826,109600,Brett Camerota,USA,1
111661,113546,Antonio Porta,ARG,1
62349,62819,Wilfried Lorenz,GER,1
46761,47119,Ann Osgerby,GBR,1
62352,62822,John Lovell,USA,1
125912,128838,Staci Wilson,USA,1
62286,62756,Fernando León,ESP,1
38828,39137,Steffen Størseth,NOR,1
38948,39257,Ross Tong,NZL,1
38945,39254,Fred Thompson,NZL,1
38944,39253,Don Symon,NZL,1
38943,39252,Ivan Sutherland,NZL,1
111596,113481,Mika Someya,JPN,1
38941,39250,Bob Stiles,NZL,1
125840,128764,Kaitlyn Farrington,USA,1
38930,39239,Dave Rodger,NZL,1
38929,39238,Gary Robertson,NZL,1
